"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"11.05.2018","9.480,0","9.470,0","9.500,0","9.440,0","165,34K","0,11%"
"10.05.2018","9.470,0","9.480,0","9.560,0","9.470,0","121,27K","-0,11%"
"09.05.2018","9.480,0","9.480,0","9.510,0","9.480,0","244,77K","0,96%"
"08.05.2018","9.390,0","9.430,0","9.500,0","9.390,0","287,71K","-1,78%"
"07.05.2018","9.560,0","9.460,0","9.560,0","9.410,0","100,28K","1,06%"
"04.05.2018","9.460,0","9.660,0","9.660,0","9.380,0","388,88K","-1,05%"
"03.05.2018","9.560,0","9.810,0","9.890,0","9.560,0","684,42K","-2,55%"
"02.05.2018","9.810,0","9.930,0","9.930,0","9.810,0","194,99K","-1,21%"
"30.04.2018","9.930,0","9.960,0","9.960,0","9.830,0","658,99K","1,12%"
"27.04.2018","9.820,0","9.920,0","9.920,0","9.810,0","158,73K","-0,20%"
"26.04.2018","9.840,0","9.970,0","9.980,0","9.800,0","602,25K","-1,30%"
"25.04.2018","9.970,0","9.900,0","9.970,0","9.850,0","280,74K","0,00%"
"24.04.2018","9.970,0","9.980,0","9.980,0","9.860,0","413,52K","-0,10%"
"23.04.2018","9.980,0","9.780,0","9.980,0","9.720,0","566,95K","2,89%"
"20.04.2018","9.700,0","9.840,0","9.890,0","9.700,0","681,14K","-1,42%"
"19.04.2018","9.840,0","9.890,0","9.920,0","9.770,0","669,69K","-0,10%"
"18.04.2018","9.850,0","9.860,0","9.970,0","9.820,0","762,14K","0,72%"
"17.04.2018","9.780,0","9.690,0","9.800,0","9.690,0","369,71K","0,93%"
"16.04.2018","9.690,0","9.720,0","9.720,0","9.640,0","101,71K","0,21%"
"13.04.2018","9.670,0","9.790,0","9.790,0","9.640,0","6,62M","-0,72%"
"12.04.2018","9.740,0","9.740,0","9.740,0","9.660,0","970,61K","0,00%"
"11.04.2018","9.740,0","9.760,0","9.760,0","9.700,0","4,54M","-0,20%"
"10.04.2018","9.760,0","9.680,0","9.760,0","9.680,0","178,02K","0,93%"
"09.04.2018","9.670,0","9.710,0","9.780,0","9.670,0","2,32M","-0,31%"
"06.04.2018","9.700,0","9.700,0","9.740,0","9.700,0","261,41K","0,00%"
"05.04.2018","9.700,0","9.800,0","9.800,0","9.670,0","1,16M","-0,82%"
"04.04.2018","9.780,0","9.800,0","9.800,0","9.700,0","1,17M","-0,10%"
"03.04.2018","9.790,0","9.700,0","9.810,0","9.650,0","1,12M","0,93%"
"02.04.2018","9.700,0","9.850,0","9.850,0","9.660,0","231,13K","0,10%"
"28.03.2018","9.690,0","9.530,0","9.690,0","9.480,0","460,07K","1,79%"
"27.03.2018","9.520,0","9.680,0","9.680,0","9.520,0","163,68K","-1,65%"
"26.03.2018","9.680,0","9.590,0","9.680,0","9.450,0","208,69K","2,98%"
"23.03.2018","9.400,0","9.600,0","9.600,0","9.380,0","395,04K","-1,36%"
"22.03.2018","9.530,0","9.560,0","9.790,0","9.450,0","3,56M","-2,26%"
